"","snr","trial","stoppingT"
"16771",0.46,"V171",622
"16772",0.46,"V172",634
"16773",0.46,"V173",114
"16774",0.46,"V174",615
"16775",0.46,"V175",398
"16776",0.46,"V176",617
"16777",0.46,"V177",616
"16778",0.46,"V178",626
"16779",0.46,"V179",630
"16780",0.46,"V180",607
"16781",0.46,"V181",613
"16782",0.46,"V182",619
"16783",0.46,"V183",622
"16784",0.46,"V184",626
"16785",0.46,"V185",621
"16786",0.46,"V186",73
"16787",0.46,"V187",618
"16788",0.46,"V188",621
"16789",0.46,"V189",617
"16790",0.46,"V190",626
"16791",0.46,"V191",616
"16792",0.46,"V192",612
"16793",0.46,"V193",618
"16794",0.46,"V194",611
"16795",0.46,"V195",620
"16796",0.46,"V196",620
"16797",0.46,"V197",621
"16798",0.46,"V198",621
"16799",0.46,"V199",619
"16800",0.46,"V200",616
"16801",0.47,"V1",617
"16802",0.47,"V2",616
"16803",0.47,"V3",622
"16804",0.47,"V4",619
"16805",0.47,"V5",612
"16806",0.47,"V6",620
"16807",0.47,"V7",608
"16808",0.47,"V8",615
"16809",0.47,"V9",617
"16810",0.47,"V10",612
"16811",0.47,"V11",616
"16812",0.47,"V12",618
"16813",0.47,"V13",620
"16814",0.47,"V14",592
"16815",0.47,"V15",610
"16816",0.47,"V16",612
"16817",0.47,"V17",605
"16818",0.47,"V18",635
"16819",0.47,"V19",621
"16820",0.47,"V20",622
"16821",0.47,"V21",612
"16822",0.47,"V22",629
"16823",0.47,"V23",614
"16824",0.47,"V24",617
"16825",0.47,"V25",618
"16826",0.47,"V26",621
"16827",0.47,"V27",625
"16828",0.47,"V28",607
"16829",0.47,"V29",620
"16830",0.47,"V30",621
"16831",0.47,"V31",616
"16832",0.47,"V32",618
"16833",0.47,"V33",622
"16834",0.47,"V34",618
"16835",0.47,"V35",627
"16836",0.47,"V36",619
"16837",0.47,"V37",619
"16838",0.47,"V38",615
"16839",0.47,"V39",616
"16840",0.47,"V40",614
"16841",0.47,"V41",619
"16842",0.47,"V42",619
"16843",0.47,"V43",622
"16844",0.47,"V44",620
"16845",0.47,"V45",632
"16846",0.47,"V46",623
"16847",0.47,"V47",622
"16848",0.47,"V48",618
"16849",0.47,"V49",613
"16850",0.47,"V50",627
"16851",0.47,"V51",621
"16852",0.47,"V52",615
"16853",0.47,"V53",626
"16854",0.47,"V54",618
"16855",0.47,"V55",617
"16856",0.47,"V56",615
"16857",0.47,"V57",628
"16858",0.47,"V58",20
"16859",0.47,"V59",622
"16860",0.47,"V60",611
"16861",0.47,"V61",615
"16862",0.47,"V62",617
"16863",0.47,"V63",38
"16864",0.47,"V64",226
"16865",0.47,"V65",619
"16866",0.47,"V66",615
"16867",0.47,"V67",617
"16868",0.47,"V68",617
"16869",0.47,"V69",619
"16870",0.47,"V70",613
"16871",0.47,"V71",623
"16872",0.47,"V72",628
"16873",0.47,"V73",271
"16874",0.47,"V74",20
"16875",0.47,"V75",143
"16876",0.47,"V76",617
"16877",0.47,"V77",614
"16878",0.47,"V78",615
"16879",0.47,"V79",625
"16880",0.47,"V80",613
"16881",0.47,"V81",622
"16882",0.47,"V82",613
"16883",0.47,"V83",625
"16884",0.47,"V84",58
"16885",0.47,"V85",615
"16886",0.47,"V86",617
"16887",0.47,"V87",611
"16888",0.47,"V88",626
"16889",0.47,"V89",621
"16890",0.47,"V90",617
"16891",0.47,"V91",621
"16892",0.47,"V92",620
"16893",0.47,"V93",636
"16894",0.47,"V94",614
"16895",0.47,"V95",609
"16896",0.47,"V96",623
"16897",0.47,"V97",24
"16898",0.47,"V98",617
"16899",0.47,"V99",617
"16900",0.47,"V100",622
"16901",0.47,"V101",612
"16902",0.47,"V102",616
"16903",0.47,"V103",619
"16904",0.47,"V104",610
"16905",0.47,"V105",617
"16906",0.47,"V106",611
"16907",0.47,"V107",624
"16908",0.47,"V108",624
"16909",0.47,"V109",611
"16910",0.47,"V110",617
"16911",0.47,"V111",616
"16912",0.47,"V112",66
"16913",0.47,"V113",627
"16914",0.47,"V114",620
"16915",0.47,"V115",620
"16916",0.47,"V116",621
"16917",0.47,"V117",616
"16918",0.47,"V118",623
"16919",0.47,"V119",615
"16920",0.47,"V120",624
"16921",0.47,"V121",619
"16922",0.47,"V122",617
"16923",0.47,"V123",615
"16924",0.47,"V124",617
"16925",0.47,"V125",618
"16926",0.47,"V126",614
"16927",0.47,"V127",628
"16928",0.47,"V128",626
"16929",0.47,"V129",613
"16930",0.47,"V130",618
"16931",0.47,"V131",625
"16932",0.47,"V132",613
"16933",0.47,"V133",612
"16934",0.47,"V134",625
"16935",0.47,"V135",614
"16936",0.47,"V136",619
"16937",0.47,"V137",612
"16938",0.47,"V138",620
"16939",0.47,"V139",612
"16940",0.47,"V140",623
"16941",0.47,"V141",609
"16942",0.47,"V142",622
"16943",0.47,"V143",620
"16944",0.47,"V144",623
"16945",0.47,"V145",631
"16946",0.47,"V146",629
"16947",0.47,"V147",649
"16948",0.47,"V148",625
"16949",0.47,"V149",625
"16950",0.47,"V150",613
"16951",0.47,"V151",619
"16952",0.47,"V152",620
"16953",0.47,"V153",625
"16954",0.47,"V154",4
"16955",0.47,"V155",631
"16956",0.47,"V156",613
"16957",0.47,"V157",609
"16958",0.47,"V158",618
"16959",0.47,"V159",617
"16960",0.47,"V160",620
"16961",0.47,"V161",619
"16962",0.47,"V162",614
"16963",0.47,"V163",633
"16964",0.47,"V164",625
"16965",0.47,"V165",627
"16966",0.47,"V166",618
"16967",0.47,"V167",617
"16968",0.47,"V168",624
"16969",0.47,"V169",618
"16970",0.47,"V170",616
"16971",0.47,"V171",617
"16972",0.47,"V172",619
"16973",0.47,"V173",624
"16974",0.47,"V174",630
"16975",0.47,"V175",623
"16976",0.47,"V176",622
"16977",0.47,"V177",624
"16978",0.47,"V178",624
"16979",0.47,"V179",620
"16980",0.47,"V180",617
"16981",0.47,"V181",611
"16982",0.47,"V182",618
"16983",0.47,"V183",617
"16984",0.47,"V184",611
"16985",0.47,"V185",617
"16986",0.47,"V186",620
"16987",0.47,"V187",623
"16988",0.47,"V188",624
"16989",0.47,"V189",621
"16990",0.47,"V190",618
"16991",0.47,"V191",45
"16992",0.47,"V192",616
"16993",0.47,"V193",611
"16994",0.47,"V194",611
"16995",0.47,"V195",627
"16996",0.47,"V196",631
"16997",0.47,"V197",621
"16998",0.47,"V198",614
"16999",0.47,"V199",618
"17000",0.47,"V200",615
"17001",0.48,"V1",614
"17002",0.48,"V2",618
"17003",0.48,"V3",620
"17004",0.48,"V4",625
"17005",0.48,"V5",615
"17006",0.48,"V6",622
"17007",0.48,"V7",632
"17008",0.48,"V8",622
"17009",0.48,"V9",620
"17010",0.48,"V10",616
"17011",0.48,"V11",622
"17012",0.48,"V12",618
"17013",0.48,"V13",616
"17014",0.48,"V14",621
"17015",0.48,"V15",611
"17016",0.48,"V16",622
"17017",0.48,"V17",617
"17018",0.48,"V18",616
"17019",0.48,"V19",621
"17020",0.48,"V20",626
"17021",0.48,"V21",622
"17022",0.48,"V22",611
"17023",0.48,"V23",623
"17024",0.48,"V24",620
"17025",0.48,"V25",617
"17026",0.48,"V26",618
"17027",0.48,"V27",620
"17028",0.48,"V28",610
"17029",0.48,"V29",620
"17030",0.48,"V30",621
"17031",0.48,"V31",612
"17032",0.48,"V32",619
"17033",0.48,"V33",611
"17034",0.48,"V34",618
"17035",0.48,"V35",623
"17036",0.48,"V36",622
"17037",0.48,"V37",617
"17038",0.48,"V38",613
"17039",0.48,"V39",625
"17040",0.48,"V40",614
"17041",0.48,"V41",615
"17042",0.48,"V42",611
"17043",0.48,"V43",617
"17044",0.48,"V44",615
"17045",0.48,"V45",615
"17046",0.48,"V46",622
"17047",0.48,"V47",621
"17048",0.48,"V48",627
"17049",0.48,"V49",614
"17050",0.48,"V50",613
"17051",0.48,"V51",622
"17052",0.48,"V52",616
"17053",0.48,"V53",627
"17054",0.48,"V54",618
"17055",0.48,"V55",618
"17056",0.48,"V56",617
"17057",0.48,"V57",626
"17058",0.48,"V58",619
"17059",0.48,"V59",616
"17060",0.48,"V60",620
"17061",0.48,"V61",2
"17062",0.48,"V62",623
"17063",0.48,"V63",618
"17064",0.48,"V64",621
"17065",0.48,"V65",610
"17066",0.48,"V66",618
"17067",0.48,"V67",629
"17068",0.48,"V68",615
"17069",0.48,"V69",621
"17070",0.48,"V70",622
"17071",0.48,"V71",620
"17072",0.48,"V72",618
"17073",0.48,"V73",615
"17074",0.48,"V74",615
"17075",0.48,"V75",626
"17076",0.48,"V76",613
"17077",0.48,"V77",615
"17078",0.48,"V78",622
"17079",0.48,"V79",622
"17080",0.48,"V80",617
"17081",0.48,"V81",613
"17082",0.48,"V82",29
"17083",0.48,"V83",614
"17084",0.48,"V84",617
"17085",0.48,"V85",615
"17086",0.48,"V86",613
"17087",0.48,"V87",619
"17088",0.48,"V88",614
"17089",0.48,"V89",617
"17090",0.48,"V90",615
"17091",0.48,"V91",614
"17092",0.48,"V92",615
"17093",0.48,"V93",621
"17094",0.48,"V94",622
"17095",0.48,"V95",619
"17096",0.48,"V96",611
"17097",0.48,"V97",614
"17098",0.48,"V98",615
"17099",0.48,"V99",614
"17100",0.48,"V100",616
"17101",0.48,"V101",618
"17102",0.48,"V102",617
"17103",0.48,"V103",617
"17104",0.48,"V104",618
"17105",0.48,"V105",620
"17106",0.48,"V106",621
"17107",0.48,"V107",615
"17108",0.48,"V108",621
"17109",0.48,"V109",625
"17110",0.48,"V110",613
"17111",0.48,"V111",173
"17112",0.48,"V112",621
"17113",0.48,"V113",624
"17114",0.48,"V114",622
"17115",0.48,"V115",612
"17116",0.48,"V116",621
"17117",0.48,"V117",623
"17118",0.48,"V118",615
"17119",0.48,"V119",613
"17120",0.48,"V120",618
"17121",0.48,"V121",626
"17122",0.48,"V122",620
"17123",0.48,"V123",616
"17124",0.48,"V124",615
"17125",0.48,"V125",623
"17126",0.48,"V126",617
"17127",0.48,"V127",630
"17128",0.48,"V128",623
"17129",0.48,"V129",623
"17130",0.48,"V130",617
"17131",0.48,"V131",111
"17132",0.48,"V132",622
"17133",0.48,"V133",619
"17134",0.48,"V134",612
"17135",0.48,"V135",605
"17136",0.48,"V136",619
"17137",0.48,"V137",623
"17138",0.48,"V138",628
"17139",0.48,"V139",617
"17140",0.48,"V140",612
"17141",0.48,"V141",616
"17142",0.48,"V142",618
"17143",0.48,"V143",621
"17144",0.48,"V144",628
"17145",0.48,"V145",621
"17146",0.48,"V146",10
"17147",0.48,"V147",622
"17148",0.48,"V148",616
"17149",0.48,"V149",621
"17150",0.48,"V150",175
"17151",0.48,"V151",611
"17152",0.48,"V152",622
"17153",0.48,"V153",626
"17154",0.48,"V154",613
"17155",0.48,"V155",614
"17156",0.48,"V156",618
"17157",0.48,"V157",614
"17158",0.48,"V158",614
"17159",0.48,"V159",621
"17160",0.48,"V160",616
"17161",0.48,"V161",613
"17162",0.48,"V162",616
"17163",0.48,"V163",636
"17164",0.48,"V164",635
"17165",0.48,"V165",619
"17166",0.48,"V166",620
"17167",0.48,"V167",613
"17168",0.48,"V168",623
"17169",0.48,"V169",633
"17170",0.48,"V170",611
"17171",0.48,"V171",615
"17172",0.48,"V172",616
"17173",0.48,"V173",621
"17174",0.48,"V174",617
"17175",0.48,"V175",615
"17176",0.48,"V176",615
"17177",0.48,"V177",623
"17178",0.48,"V178",621
"17179",0.48,"V179",620
"17180",0.48,"V180",617
"17181",0.48,"V181",618
"17182",0.48,"V182",619
"17183",0.48,"V183",625
"17184",0.48,"V184",623
"17185",0.48,"V185",613
"17186",0.48,"V186",614
"17187",0.48,"V187",617
"17188",0.48,"V188",622
"17189",0.48,"V189",619
"17190",0.48,"V190",626
"17191",0.48,"V191",629
"17192",0.48,"V192",617
"17193",0.48,"V193",618
"17194",0.48,"V194",618
"17195",0.48,"V195",621
"17196",0.48,"V196",617
"17197",0.48,"V197",620
"17198",0.48,"V198",619
"17199",0.48,"V199",625
"17200",0.48,"V200",614
"17201",0.49,"V1",616
"17202",0.49,"V2",619
"17203",0.49,"V3",623
"17204",0.49,"V4",614
"17205",0.49,"V5",617
"17206",0.49,"V6",626
"17207",0.49,"V7",626
"17208",0.49,"V8",620
"17209",0.49,"V9",621
"17210",0.49,"V10",615
"17211",0.49,"V11",616
"17212",0.49,"V12",607
"17213",0.49,"V13",626
"17214",0.49,"V14",622
"17215",0.49,"V15",618
"17216",0.49,"V16",619
"17217",0.49,"V17",619
"17218",0.49,"V18",630
"17219",0.49,"V19",617
"17220",0.49,"V20",617
"17221",0.49,"V21",612
"17222",0.49,"V22",611
"17223",0.49,"V23",610
"17224",0.49,"V24",614
"17225",0.49,"V25",616
"17226",0.49,"V26",620
"17227",0.49,"V27",618
"17228",0.49,"V28",615
"17229",0.49,"V29",614
"17230",0.49,"V30",625
"17231",0.49,"V31",612
"17232",0.49,"V32",610
"17233",0.49,"V33",620
"17234",0.49,"V34",617
"17235",0.49,"V35",617
"17236",0.49,"V36",616
"17237",0.49,"V37",612
"17238",0.49,"V38",614
"17239",0.49,"V39",612
"17240",0.49,"V40",615
"17241",0.49,"V41",613
"17242",0.49,"V42",614
"17243",0.49,"V43",620
"17244",0.49,"V44",623
"17245",0.49,"V45",615
"17246",0.49,"V46",621
"17247",0.49,"V47",617
"17248",0.49,"V48",620
"17249",0.49,"V49",620
"17250",0.49,"V50",618
"17251",0.49,"V51",616
"17252",0.49,"V52",619
"17253",0.49,"V53",610
"17254",0.49,"V54",615
"17255",0.49,"V55",615
"17256",0.49,"V56",617
"17257",0.49,"V57",46
"17258",0.49,"V58",620
"17259",0.49,"V59",617
"17260",0.49,"V60",614
"17261",0.49,"V61",613
"17262",0.49,"V62",613
"17263",0.49,"V63",618
"17264",0.49,"V64",614
"17265",0.49,"V65",617
"17266",0.49,"V66",627
"17267",0.49,"V67",621
"17268",0.49,"V68",625
"17269",0.49,"V69",612
"17270",0.49,"V70",616
"17271",0.49,"V71",618
"17272",0.49,"V72",626
"17273",0.49,"V73",625
"17274",0.49,"V74",620
"17275",0.49,"V75",617
"17276",0.49,"V76",610
"17277",0.49,"V77",612
"17278",0.49,"V78",623
"17279",0.49,"V79",619
"17280",0.49,"V80",616
"17281",0.49,"V81",617
"17282",0.49,"V82",617
"17283",0.49,"V83",614
"17284",0.49,"V84",617
"17285",0.49,"V85",617
"17286",0.49,"V86",612
"17287",0.49,"V87",72
"17288",0.49,"V88",615
"17289",0.49,"V89",623
"17290",0.49,"V90",623
"17291",0.49,"V91",614
"17292",0.49,"V92",619
"17293",0.49,"V93",611
"17294",0.49,"V94",621
"17295",0.49,"V95",615
"17296",0.49,"V96",622
"17297",0.49,"V97",619
"17298",0.49,"V98",611
"17299",0.49,"V99",2
"17300",0.49,"V100",614
"17301",0.49,"V101",619
"17302",0.49,"V102",620
"17303",0.49,"V103",607
"17304",0.49,"V104",621
"17305",0.49,"V105",625
"17306",0.49,"V106",616
"17307",0.49,"V107",609
"17308",0.49,"V108",613
"17309",0.49,"V109",621
"17310",0.49,"V110",619
"17311",0.49,"V111",612
"17312",0.49,"V112",618
"17313",0.49,"V113",616
"17314",0.49,"V114",618
"17315",0.49,"V115",62
"17316",0.49,"V116",622
"17317",0.49,"V117",624
"17318",0.49,"V118",615
"17319",0.49,"V119",622
"17320",0.49,"V120",617
"17321",0.49,"V121",620
"17322",0.49,"V122",636
"17323",0.49,"V123",627
"17324",0.49,"V124",619
"17325",0.49,"V125",622
"17326",0.49,"V126",619
"17327",0.49,"V127",616
"17328",0.49,"V128",616
"17329",0.49,"V129",623
"17330",0.49,"V130",614
"17331",0.49,"V131",621
"17332",0.49,"V132",625
"17333",0.49,"V133",616
"17334",0.49,"V134",612
"17335",0.49,"V135",623
"17336",0.49,"V136",623
"17337",0.49,"V137",618
"17338",0.49,"V138",617
"17339",0.49,"V139",611
"17340",0.49,"V140",614
"17341",0.49,"V141",615
"17342",0.49,"V142",619
"17343",0.49,"V143",624
"17344",0.49,"V144",619
"17345",0.49,"V145",613
"17346",0.49,"V146",618
"17347",0.49,"V147",610
"17348",0.49,"V148",628
"17349",0.49,"V149",618
"17350",0.49,"V150",612
"17351",0.49,"V151",621
"17352",0.49,"V152",620
"17353",0.49,"V153",617
"17354",0.49,"V154",616
"17355",0.49,"V155",618
"17356",0.49,"V156",610
"17357",0.49,"V157",615
"17358",0.49,"V158",619
"17359",0.49,"V159",623
"17360",0.49,"V160",617
"17361",0.49,"V161",625
"17362",0.49,"V162",616
"17363",0.49,"V163",615
"17364",0.49,"V164",620
"17365",0.49,"V165",621
"17366",0.49,"V166",612
"17367",0.49,"V167",620
"17368",0.49,"V168",613
"17369",0.49,"V169",625
"17370",0.49,"V170",620
"17371",0.49,"V171",619
"17372",0.49,"V172",626
"17373",0.49,"V173",616
"17374",0.49,"V174",620
"17375",0.49,"V175",618
"17376",0.49,"V176",618
"17377",0.49,"V177",610
"17378",0.49,"V178",621
"17379",0.49,"V179",617
"17380",0.49,"V180",618
"17381",0.49,"V181",616
"17382",0.49,"V182",615
"17383",0.49,"V183",616
"17384",0.49,"V184",618
"17385",0.49,"V185",28
"17386",0.49,"V186",612
"17387",0.49,"V187",624
"17388",0.49,"V188",613
"17389",0.49,"V189",615
"17390",0.49,"V190",20
"17391",0.49,"V191",616
"17392",0.49,"V192",617
"17393",0.49,"V193",616
"17394",0.49,"V194",621
"17395",0.49,"V195",31
"17396",0.49,"V196",622
"17397",0.49,"V197",619
"17398",0.49,"V198",617
"17399",0.49,"V199",613
"17400",0.49,"V200",613
"6001",0.6,"V1",613
"6002",0.6,"V2",616
"6003",0.6,"V3",618
"6004",0.6,"V4",273
"6005",0.6,"V5",619
"6006",0.6,"V6",613
"6007",0.6,"V7",610
"6008",0.6,"V8",608
"6009",0.6,"V9",611
"6010",0.6,"V10",610
"6011",0.6,"V11",610
"6012",0.6,"V12",610
"6013",0.6,"V13",617
"6014",0.6,"V14",615
"6015",0.6,"V15",621
"6016",0.6,"V16",615
"6017",0.6,"V17",616
"6018",0.6,"V18",618
"6019",0.6,"V19",610
"6020",0.6,"V20",608
"6021",0.6,"V21",612
"6022",0.6,"V22",611
"6023",0.6,"V23",611
"6024",0.6,"V24",606
"6025",0.6,"V25",616
"6026",0.6,"V26",616
"6027",0.6,"V27",616
"6028",0.6,"V28",607
"6029",0.6,"V29",613
"6030",0.6,"V30",611
"6031",0.6,"V31",611
"6032",0.6,"V32",34
"6033",0.6,"V33",611
"6034",0.6,"V34",611
"6035",0.6,"V35",615
"6036",0.6,"V36",612
"6037",0.6,"V37",612
"6038",0.6,"V38",612
"6039",0.6,"V39",617
"6040",0.6,"V40",612
"6041",0.6,"V41",617
"6042",0.6,"V42",618
"6043",0.6,"V43",613
"6044",0.6,"V44",611
"6045",0.6,"V45",620
"6046",0.6,"V46",612
"6047",0.6,"V47",615
"6048",0.6,"V48",614
"6049",0.6,"V49",613
"6050",0.6,"V50",611
"6051",0.6,"V51",617
"6052",0.6,"V52",616
"6053",0.6,"V53",70
"6054",0.6,"V54",614
"6055",0.6,"V55",614
"6056",0.6,"V56",613
"6057",0.6,"V57",615
"6058",0.6,"V58",616
"6059",0.6,"V59",609
"6060",0.6,"V60",621
"6061",0.6,"V61",426
"6062",0.6,"V62",610
"6063",0.6,"V63",621
"6064",0.6,"V64",611
"6065",0.6,"V65",613
"6066",0.6,"V66",618
"6067",0.6,"V67",616
"6068",0.6,"V68",3
"6069",0.6,"V69",610
"6070",0.6,"V70",614
"6071",0.6,"V71",613
"6072",0.6,"V72",614
"6073",0.6,"V73",619
"6074",0.6,"V74",614
"6075",0.6,"V75",614
"6076",0.6,"V76",618
"6077",0.6,"V77",611
"6078",0.6,"V78",615
"6079",0.6,"V79",611
"6080",0.6,"V80",613
"6081",0.6,"V81",626
"6082",0.6,"V82",612
"6083",0.6,"V83",613
"6084",0.6,"V84",616
"6085",0.6,"V85",617
"6086",0.6,"V86",610
"6087",0.6,"V87",616
"6088",0.6,"V88",625
"6089",0.6,"V89",611
"6090",0.6,"V90",612
"6091",0.6,"V91",616
"6092",0.6,"V92",612
"6093",0.6,"V93",610
"6094",0.6,"V94",616
"6095",0.6,"V95",92
"6096",0.6,"V96",610
"6097",0.6,"V97",609
"6098",0.6,"V98",622
"6099",0.6,"V99",614
"6100",0.6,"V100",617
"6101",0.6,"V101",615
"6102",0.6,"V102",613
"6103",0.6,"V103",611
"6104",0.6,"V104",616
"6105",0.6,"V105",615
"6106",0.6,"V106",618
"6107",0.6,"V107",614
"6108",0.6,"V108",615
"6109",0.6,"V109",4
"6110",0.6,"V110",610
"6111",0.6,"V111",618
"6112",0.6,"V112",614
"6113",0.6,"V113",614
"6114",0.6,"V114",613
"6115",0.6,"V115",614
"6116",0.6,"V116",615
"6117",0.6,"V117",617
"6118",0.6,"V118",619
"6119",0.6,"V119",616
"6120",0.6,"V120",613
"6121",0.6,"V121",616
"6122",0.6,"V122",615
"6123",0.6,"V123",35
"6124",0.6,"V124",58
"6125",0.6,"V125",612
"6126",0.6,"V126",611
"6127",0.6,"V127",614
"6128",0.6,"V128",614
"6129",0.6,"V129",611
"6130",0.6,"V130",621
"6131",0.6,"V131",618
"6132",0.6,"V132",614
"6133",0.6,"V133",612
"6134",0.6,"V134",608
"6135",0.6,"V135",614
"6136",0.6,"V136",616
"6137",0.6,"V137",614
"6138",0.6,"V138",612
"6139",0.6,"V139",611
"6140",0.6,"V140",611
"6141",0.6,"V141",611
"6142",0.6,"V142",373
"6143",0.6,"V143",619
"6144",0.6,"V144",617
"6145",0.6,"V145",615
"6146",0.6,"V146",617
"6147",0.6,"V147",616
"6148",0.6,"V148",617
"6149",0.6,"V149",613
"6150",0.6,"V150",616
"6151",0.6,"V151",619
"6152",0.6,"V152",616
"6153",0.6,"V153",616
"6154",0.6,"V154",612
"6155",0.6,"V155",614
"6156",0.6,"V156",613
"6157",0.6,"V157",332
"6158",0.6,"V158",612
"6159",0.6,"V159",613
"6160",0.6,"V160",611
"6161",0.6,"V161",619
"6162",0.6,"V162",611
"6163",0.6,"V163",614
"6164",0.6,"V164",612
"6165",0.6,"V165",611
"6166",0.6,"V166",616
"6167",0.6,"V167",611
"6168",0.6,"V168",618
"6169",0.6,"V169",616
"6170",0.6,"V170",612
"6171",0.6,"V171",618
"6172",0.6,"V172",612
"6173",0.6,"V173",614
"6174",0.6,"V174",615
"6175",0.6,"V175",619
"6176",0.6,"V176",617
"6177",0.6,"V177",617
"6178",0.6,"V178",613
"6179",0.6,"V179",613
"6180",0.6,"V180",615
"6181",0.6,"V181",616
"6182",0.6,"V182",611
"6183",0.6,"V183",610
"6184",0.6,"V184",64
"6185",0.6,"V185",612
"6186",0.6,"V186",614
"6187",0.6,"V187",613
"6188",0.6,"V188",614
"6189",0.6,"V189",616
"6190",0.6,"V190",614
"6191",0.6,"V191",615
"6192",0.6,"V192",617
"6193",0.6,"V193",614
"6194",0.6,"V194",614
"6195",0.6,"V195",621
"6196",0.6,"V196",618
"6197",0.6,"V197",615
"6198",0.6,"V198",49
"6199",0.6,"V199",619
"6200",0.6,"V200",612
"6201",0.8,"V1",609
"6202",0.8,"V2",612
"6203",0.8,"V3",608
"6204",0.8,"V4",611
"6205",0.8,"V5",609
"6206",0.8,"V6",607
"6207",0.8,"V7",611
"6208",0.8,"V8",24
"6209",0.8,"V9",609
"6210",0.8,"V10",614
"6211",0.8,"V11",610
"6212",0.8,"V12",609
"6213",0.8,"V13",609
"6214",0.8,"V14",615
"6215",0.8,"V15",609
"6216",0.8,"V16",607
"6217",0.8,"V17",611
"6218",0.8,"V18",612
"6219",0.8,"V19",610
"6220",0.8,"V20",51
"6221",0.8,"V21",611
"6222",0.8,"V22",611
"6223",0.8,"V23",61
"6224",0.8,"V24",609
"6225",0.8,"V25",611
"6226",0.8,"V26",609
"6227",0.8,"V27",610
"6228",0.8,"V28",611
"6229",0.8,"V29",611
"6230",0.8,"V30",611
"6231",0.8,"V31",610
"6232",0.8,"V32",615
"6233",0.8,"V33",613
"6234",0.8,"V34",608
"6235",0.8,"V35",615
"6236",0.8,"V36",613
"6237",0.8,"V37",613
"6238",0.8,"V38",611
"6239",0.8,"V39",610
"6240",0.8,"V40",608
"6241",0.8,"V41",258
"6242",0.8,"V42",610
"6243",0.8,"V43",611
"6244",0.8,"V44",615
"6245",0.8,"V45",612
"6246",0.8,"V46",612
"6247",0.8,"V47",608
"6248",0.8,"V48",610
"6249",0.8,"V49",608
"6250",0.8,"V50",610
"6251",0.8,"V51",612
"6252",0.8,"V52",609
"6253",0.8,"V53",613
"6254",0.8,"V54",611
"6255",0.8,"V55",609
"6256",0.8,"V56",605
"6257",0.8,"V57",186
"6258",0.8,"V58",611
"6259",0.8,"V59",609
"6260",0.8,"V60",605
"6261",0.8,"V61",74
"6262",0.8,"V62",613
"6263",0.8,"V63",608
"6264",0.8,"V64",612
"6265",0.8,"V65",612
"6266",0.8,"V66",611
"6267",0.8,"V67",614
"6268",0.8,"V68",612
"6269",0.8,"V69",609
"6270",0.8,"V70",613
"6271",0.8,"V71",614
"6272",0.8,"V72",610
"6273",0.8,"V73",614
"6274",0.8,"V74",613
"6275",0.8,"V75",611
"6276",0.8,"V76",613
"6277",0.8,"V77",612
"6278",0.8,"V78",609
"6279",0.8,"V79",24
"6280",0.8,"V80",610
"6281",0.8,"V81",612
"6282",0.8,"V82",610
"6283",0.8,"V83",612
"6284",0.8,"V84",611
"6285",0.8,"V85",613
"6286",0.8,"V86",611
"6287",0.8,"V87",609
"6288",0.8,"V88",616
"6289",0.8,"V89",614
"6290",0.8,"V90",612
"6291",0.8,"V91",609
"6292",0.8,"V92",603
"6293",0.8,"V93",611
"6294",0.8,"V94",612
"6295",0.8,"V95",609
"6296",0.8,"V96",609
"6297",0.8,"V97",612
"6298",0.8,"V98",612
"6299",0.8,"V99",608
"6300",0.8,"V100",607
"6301",0.8,"V101",611
"6302",0.8,"V102",609
"6303",0.8,"V103",618
"6304",0.8,"V104",611
"6305",0.8,"V105",609
"6306",0.8,"V106",608
"6307",0.8,"V107",613
"6308",0.8,"V108",610
"6309",0.8,"V109",610
"6310",0.8,"V110",611
"6311",0.8,"V111",608
"6312",0.8,"V112",608
"6313",0.8,"V113",609
"6314",0.8,"V114",609
"6315",0.8,"V115",611
"6316",0.8,"V116",26
"6317",0.8,"V117",613
"6318",0.8,"V118",612
"6319",0.8,"V119",612
"6320",0.8,"V120",613
"6321",0.8,"V121",4
"6322",0.8,"V122",613
"6323",0.8,"V123",610
"6324",0.8,"V124",39
"6325",0.8,"V125",609
"6326",0.8,"V126",610
"6327",0.8,"V127",611
"6328",0.8,"V128",612
"6329",0.8,"V129",609
"6330",0.8,"V130",617
"6331",0.8,"V131",609
"6332",0.8,"V132",609
"6333",0.8,"V133",609
"6334",0.8,"V134",611
"6335",0.8,"V135",612
"6336",0.8,"V136",612
"6337",0.8,"V137",609
"6338",0.8,"V138",611
"6339",0.8,"V139",613
"6340",0.8,"V140",610
"6341",0.8,"V141",608
"6342",0.8,"V142",608
"6343",0.8,"V143",608
"6344",0.8,"V144",610
"6345",0.8,"V145",613
"6346",0.8,"V146",608
"6347",0.8,"V147",612
"6348",0.8,"V148",609
"6349",0.8,"V149",610
"6350",0.8,"V150",608
"6351",0.8,"V151",611
"6352",0.8,"V152",608
"6353",0.8,"V153",608
"6354",0.8,"V154",611
"6355",0.8,"V155",610
"6356",0.8,"V156",610
"6357",0.8,"V157",610
"6358",0.8,"V158",609
"6359",0.8,"V159",611
"6360",0.8,"V160",612
"6361",0.8,"V161",611
"6362",0.8,"V162",609
"6363",0.8,"V163",611
"6364",0.8,"V164",615
"6365",0.8,"V165",607
"6366",0.8,"V166",610
"6367",0.8,"V167",611
"6368",0.8,"V168",611
