"snr","trial","stoppingT"
0.1,"V168",668
0.1,"V169",1105
0.1,"V170",689
0.1,"V171",838
0.1,"V172",836
0.1,"V173",972
0.1,"V174",698
0.1,"V175",812
0.1,"V176",817
0.1,"V177",754
0.1,"V178",226
0.1,"V179",902
0.1,"V180",748
0.1,"V181",752
0.1,"V182",295
0.1,"V183",986
0.1,"V184",747
0.1,"V185",778
0.1,"V186",989
0.1,"V187",838
0.1,"V188",811
0.1,"V189",689
0.1,"V190",1092
0.1,"V191",787
0.1,"V192",786
0.1,"V193",725
0.1,"V194",703
0.1,"V195",724
0.1,"V196",714
0.1,"V197",731
0.1,"V198",1006
0.1,"V199",718
0.1,"V200",721
0.12,"V1",839
0.12,"V2",757
0.12,"V3",836
0.12,"V4",639
0.12,"V5",680
0.12,"V6",890
0.12,"V7",704
0.12,"V8",708
0.12,"V9",770
0.12,"V10",217
0.12,"V11",653
0.12,"V12",759
0.12,"V13",693
0.12,"V14",778
0.12,"V15",893
0.12,"V16",725
0.12,"V17",835
0.12,"V18",659
0.12,"V19",752
0.12,"V20",709
0.12,"V21",811
0.12,"V22",687
0.12,"V23",747
0.12,"V24",691
0.12,"V25",928
0.12,"V26",843
0.12,"V27",805
0.12,"V28",724
0.12,"V29",689
0.12,"V30",710
0.12,"V31",705
0.12,"V32",285
0.12,"V33",793
0.12,"V34",726
0.12,"V35",788
0.12,"V36",666
0.12,"V37",650
0.12,"V38",845
0.12,"V39",643
0.12,"V40",680
0.12,"V41",758
0.12,"V42",817
0.12,"V43",204
0.12,"V44",731
0.12,"V45",735
0.12,"V46",697
0.12,"V47",747
0.12,"V48",837
0.12,"V49",830
0.12,"V50",693
0.12,"V51",706
0.12,"V52",658
0.12,"V53",671
0.12,"V54",302
0.12,"V55",754
0.12,"V56",819
0.12,"V57",798
0.12,"V58",696
0.12,"V59",727
0.12,"V60",715
0.12,"V61",711
0.12,"V62",924
0.12,"V63",807
0.12,"V64",778
0.12,"V65",159
0.12,"V66",798
0.12,"V67",591
0.12,"V68",875
0.12,"V69",747
0.12,"V70",811
0.12,"V71",731
0.12,"V72",697
0.12,"V73",782
0.12,"V74",718
0.12,"V75",761
0.12,"V76",687
0.12,"V77",751
0.12,"V78",692
0.12,"V79",793
0.12,"V80",775
0.12,"V81",722
0.12,"V82",904
0.12,"V83",710
0.12,"V84",724
0.12,"V85",836
0.12,"V86",699
0.12,"V87",678
0.12,"V88",703
0.12,"V89",780
0.12,"V90",742
0.12,"V91",822
0.12,"V92",730
0.12,"V93",705
0.12,"V94",691
0.12,"V95",781
0.12,"V96",656
0.12,"V97",1299
0.12,"V98",789
0.12,"V99",675
0.12,"V100",295
0.12,"V101",654
0.12,"V102",879
0.12,"V103",733
0.12,"V104",763
0.12,"V105",716
0.12,"V106",731
0.12,"V107",669
0.12,"V108",867
0.12,"V109",754
0.12,"V110",687
0.12,"V111",673
0.12,"V112",240
0.12,"V113",723
0.12,"V114",952
0.12,"V115",719
0.12,"V116",687
0.12,"V117",793
0.12,"V118",865
0.12,"V119",1250
0.12,"V120",783
0.12,"V121",999
0.12,"V122",679
0.12,"V123",683
0.12,"V124",760
0.12,"V125",842
0.12,"V126",823
0.12,"V127",685
0.12,"V128",872
0.12,"V129",685
0.12,"V130",863
0.12,"V131",803
0.12,"V132",679
0.12,"V133",731
0.12,"V134",722
0.12,"V135",963
0.12,"V136",742
0.12,"V137",815
0.12,"V138",812
0.12,"V139",760
0.12,"V140",674
0.12,"V141",647
0.12,"V142",207
0.12,"V143",783
0.12,"V144",625
0.12,"V145",758
0.12,"V146",236
0.12,"V147",696
0.12,"V148",651
0.12,"V149",526
0.12,"V150",735
0.12,"V151",198
0.12,"V152",767
0.12,"V153",785
0.12,"V154",695
0.12,"V155",997
0.12,"V156",720
0.12,"V157",773
0.12,"V158",649
0.12,"V159",674
0.12,"V160",682
0.12,"V161",631
0.12,"V162",698
0.12,"V163",813
